Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,22.0,SAC,NBA,C,15,0,120,6.8,15.2,0.447,0.0,0.0,6.8,15.2,0.447,4.4,6.8,0.647,5.6,6.8,12.4,2.4,0.4,3.2,2.4,7.2,18.0,106,115,12.7,0.495,0.0,0.447,12.6,15.6,14.1,7.2,0.4,5.8,11.7,18.4,0.0,0.1,0.1,0.051,-4.1,-1.0,-5.1,-0.1
2022-23,23.0,SAC,NBA,C,4,0,25,11.5,15.3,0.75,0.0,0.0,11.5,15.3,0.75,0.0,3.8,0.0,7.6,9.6,17.2,1.9,0.0,1.9,1.9,13.4,22.9,132,117,17.7,0.676,0.0,0.25,18.6,22.7,20.6,6.1,0.0,3.5,10.1,17.0,0.1,0.0,0.1,0.16,-2.2,-0.7,-3.0,0.0
Career,,,NBA,,19,0,145,7.6,15.2,0.5,0.0,0.0,7.6,15.2,0.5,3.6,6.3,0.579,6.0,7.3,13.3,2.3,0.3,3.0,2.3,8.3,18.9,110,115,13.6,0.524,0.0,0.413,13.6,16.8,15.2,7.0,0.3,5.4,11.4,18.2,0.1,0.1,0.2,0.07,-3.7,-1.0,-4.7,-0.1
