Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008-09,21.0,POR,NBA,C,61.0,39.0,1314.0,8.3,14.8,0.564,0.0,0.0,8.3,14.8,0.564,6.1,9.5,0.637,7.1,10.8,17.9,1.3,1.1,2.9,3.7,10.0,22.8,116.0,104.0,18.1,0.599,0.0,0.644,15.7,24.5,20.0,3.9,1.1,4.2,16.2,19.3,2.6,2.0,4.6,0.167,-1.4,0.3,-1.1,0.3
2009-10,22.0,POR,NBA,C,21.0,21.0,502.0,10.0,16.6,0.605,0.0,0.0,10.0,16.6,0.605,5.3,7.0,0.766,7.0,12.4,19.4,2.1,0.9,5.2,4.3,9.2,25.4,118.0,100.0,23.1,0.647,0.0,0.421,15.6,28.3,21.9,6.7,0.9,7.7,17.8,20.7,1.3,1.0,2.2,0.214,0.9,2.6,3.5,0.7
2013-14,26.0,MIA,NBA,C,23.0,6.0,212.0,6.7,12.2,0.551,0.0,0.0,6.7,12.2,0.551,3.2,5.7,0.565,5.7,7.7,13.4,0.2,1.7,3.2,3.0,12.9,16.6,107.0,102.0,12.4,0.567,0.0,0.469,14.2,17.7,16.0,0.7,1.7,5.3,16.9,16.0,0.2,0.3,0.5,0.119,-5.0,0.2,-4.8,-0.1
Career,,,NBA,,105.0,66.0,2028.0,8.6,15.0,0.574,0.0,0.0,8.6,15.0,0.574,5.6,8.5,0.658,6.9,10.8,17.8,1.4,1.1,3.5,3.7,10.1,22.8,116.0,103.0,18.7,0.609,0.0,0.567,15.5,24.7,20.1,4.2,1.1,5.2,16.7,19.3,4.0,3.3,7.3,0.174,-1.2,0.8,-0.4,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,82.0,60.0,1816.0,8.8,15.3,0.577,0.0,0.0,8.8,15.3,0.577,5.9,8.8,0.666,7.1,11.2,18.3,1.5,1.0,3.6,3.8,9.8,23.5,117.0,103.0,19.5,0.613,0.0,0.577,15.7,25.5,20.5,4.6,1.0,5.1,16.7,19.7,3.8,3.0,6.8,0.18,-0.8,0.9,0.1,1.0
1 season,,MIA,NBA,,23.0,6.0,212.0,6.7,12.2,0.551,0.0,0.0,6.7,12.2,0.551,3.2,5.7,0.565,5.7,7.7,13.4,0.2,1.7,3.2,3.0,12.9,16.6,107.0,102.0,12.4,0.567,0.0,0.469,14.2,17.7,16.0,0.7,1.7,5.3,16.9,16.0,0.2,0.3,0.5,0.119,-5.0,0.2,-4.8,-0.1
