Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2010-11,24.0,WAS,NBA,C,16.0,0.0,80.0,2.6,3.2,0.8,0.0,0.0,2.6,3.2,0.8,3.8,7.7,0.5,1.3,3.2,4.5,0.0,1.3,3.2,1.9,11.5,9.0,107.0,111.0,5.3,0.681,0.0,2.4,2.8,7.4,5.0,0.0,1.3,4.8,22.6,7.3,0.0,0.0,0.1,0.046,-6.9,0.6,-6.3,-0.1
2011-12,25.0,WAS,NBA,C,3.0,0.0,3.0,0.0,17.3,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,-13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,-0.369,-12.3,-8.8,-21.1,0.0
2013-14,27.0,SAC,NBA,C,14.0,0.0,74.0,2.1,6.2,0.333,0.0,0.0,2.1,6.2,0.333,0.0,0.7,0.0,3.4,8.9,12.4,2.1,0.0,2.7,2.1,10.3,4.1,78.0,108.0,2.9,0.318,0.0,0.111,7.5,20.1,13.7,5.6,0.0,4.4,24.1,7.4,-0.1,0.1,0.0,-0.008,-8.1,0.3,-7.8,-0.1
Career,,,NBA,,33.0,0.0,157.0,2.3,4.9,0.467,0.0,0.0,2.3,4.9,0.467,2.0,4.2,0.462,2.3,5.9,8.1,1.0,0.7,2.9,2.0,10.7,6.5,90.0,110.0,3.9,0.483,0.0,0.867,5.0,13.2,9.0,2.6,0.7,4.5,22.5,7.5,-0.1,0.1,0.0,0.013,-7.6,0.3,-7.3,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,WAS,NBA,,19.0,0.0,83.0,2.5,3.7,0.667,0.0,0.0,2.5,3.7,0.667,3.7,7.4,0.5,1.2,3.1,4.3,0.0,1.2,3.1,1.8,11.1,8.6,101.0,111.0,4.7,0.621,0.0,2.0,2.7,7.1,4.8,0.0,1.2,4.6,21.0,7.6,0.0,0.0,0.1,0.031,-7.1,0.3,-6.8,-0.1
1 season,,SAC,NBA,,14.0,0.0,74.0,2.1,6.2,0.333,0.0,0.0,2.1,6.2,0.333,0.0,0.7,0.0,3.4,8.9,12.4,2.1,0.0,2.7,2.1,10.3,4.1,78.0,108.0,2.9,0.318,0.0,0.111,7.5,20.1,13.7,5.6,0.0,4.4,24.1,7.4,-0.1,0.1,0.0,-0.008,-8.1,0.3,-7.8,-0.1
