Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2022-23,19.0,MIA,NBA,PF,15,8,204,6.8,16.8,0.406,2.0,8.5,0.229,4.9,8.3,0.588,4.4,4.6,0.947,2.2,5.4,7.6,2.4,1.7,0.5,2.4,4.6,20.0,105,114,10.6,0.53,0.507,0.275,5.0,13.1,8.9,7.3,1.7,1.0,11.4,19.0,0.0,0.2,0.2,0.053,-3.4,-0.1,-3.5,-0.1
Career,,,NBA,,15,8,204,6.8,16.8,0.406,2.0,8.5,0.229,4.9,8.3,0.588,4.4,4.6,0.947,2.2,5.4,7.6,2.4,1.7,0.5,2.4,4.6,20.0,105,114,10.6,0.53,0.507,0.275,5.0,13.1,8.9,7.3,1.7,1.0,11.4,19.0,0.0,0.2,0.2,0.053,-3.4,-0.1,-3.5,-0.1
