Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012-13,23.0,CLE,NBA,PF,32,0,334,6.7,16.7,0.402,0.0,0.0,6.7,16.7,0.402,1.4,2.3,0.6,5.9,6.2,12.1,1.6,1.4,0.8,1.2,3.9,14.8,99,110,11.1,0.418,0.0,0.14,12.6,14.5,13.5,4.8,1.4,1.2,6.6,16.2,0.1,0.2,0.2,0.032,-1.9,-2.2,-4.1,-0.2
Career,,,NBA,,32,0,334,6.7,16.7,0.402,0.0,0.0,6.7,16.7,0.402,1.4,2.3,0.6,5.9,6.2,12.1,1.6,1.4,0.8,1.2,3.9,14.8,99,110,11.1,0.418,0.0,0.14,12.6,14.5,13.5,4.8,1.4,1.2,6.6,16.2,0.1,0.2,0.2,0.032,-1.9,-2.2,-4.1,-0.2
