Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2022-23,22.0,TOR,NBA,SF,4,0,14,14.1,24.7,0.571,7.0,14.1,0.5,7.0,10.6,0.667,0.0,0.0,3.5,3.5,7.0,0.0,0.0,0.0,0.0,0.0,35.2,143,122,23.5,0.714,0.571,0.0,7.5,8.8,8.1,0.0,0.0,0.0,0.0,21.3,0.1,0.0,0.1,0.188,10.1,-1.3,8.8,0.0
Career,,,NBA,,4,0,14,14.1,24.7,0.571,7.0,14.1,0.5,7.0,10.6,0.667,0.0,0.0,3.5,3.5,7.0,0.0,0.0,0.0,0.0,0.0,35.2,143,122,23.5,0.714,0.571,0.0,7.5,8.8,8.1,0.0,0.0,0.0,0.0,21.3,0.1,0.0,0.1,0.188,10.1,-1.3,8.8,0.0
