Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,20.0,NYK,NBA,C,66,19,1360,7.2,10.3,0.694,0.0,0.0,7.2,10.3,0.694,2.9,4.8,0.6,6.3,8.7,15.0,1.3,1.8,5.7,1.2,7.7,17.2,140,106,22.0,0.692,0.0,0.464,13.3,19.4,16.3,4.2,1.8,10.0,9.1,12.1,4.0,2.2,6.1,0.217,0.1,2.4,2.5,1.6
2019-20,21.0,NYK,NBA,C,61,7,1412,8.7,11.8,0.742,0.0,0.0,8.7,11.8,0.742,2.9,5.1,0.568,6.4,8.3,14.8,1.2,1.8,4.1,1.3,6.7,20.3,144,107,23.5,0.726,0.0,0.434,13.7,18.8,16.2,3.9,1.8,8.0,8.3,13.3,4.8,2.0,6.8,0.23,1.6,1.4,2.9,1.8
2020-21,22.0,NYK,NBA,C,31,29,853,6.7,10.3,0.653,0.0,0.0,6.7,10.3,0.653,1.5,3.1,0.491,6.6,8.2,14.8,1.0,2.1,2.6,1.5,5.0,15.0,131,104,17.7,0.642,0.0,0.301,14.5,17.5,16.0,2.9,2.1,5.0,11.5,11.8,1.8,1.7,3.4,0.192,-0.3,1.5,1.2,0.7
2021-22,23.0,NYK,NBA,C,72,62,1848,7.1,9.3,0.761,0.0,0.0,7.1,9.3,0.761,2.4,4.9,0.486,8.0,8.7,16.7,1.0,1.6,3.6,1.6,5.3,16.5,143,106,20.7,0.722,0.0,0.528,16.8,19.1,17.9,3.2,1.6,7.1,12.4,11.4,5.3,3.2,8.5,0.221,1.0,1.2,2.2,2.0
2022-23,24.0,NYK,NBA,C,53,52,1447,5.8,8.4,0.693,0.0,0.0,5.8,8.4,0.693,1.7,3.6,0.49,7.8,8.7,16.5,1.5,1.7,3.0,1.2,5.0,13.3,145,110,18.3,0.671,0.0,0.426,17.3,19.1,18.2,4.1,1.7,5.7,10.5,9.6,3.6,2.3,5.9,0.196,0.9,1.4,2.3,1.6
Career,,,NBA,,283,169,6920,7.1,9.9,0.717,0.0,0.0,7.1,9.9,0.717,2.4,4.4,0.531,7.1,8.6,15.7,1.2,1.8,3.9,1.4,6.0,16.6,141,107,20.7,0.698,0.0,0.445,15.3,18.9,17.1,3.7,1.8,7.3,10.3,11.6,19.5,11.2,30.7,0.213,0.8,1.6,2.3,7.5
