Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,27.0,DEN,NBA,PF,4,0,12,0.0,12.4,0.0,0.0,8.2,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121,-10.2,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,-0.1,0.0,-0.1,-0.259,-11.4,-5.7,-17.2,0.0
Career,,,NBA,,4,0,12,0.0,12.4,0.0,0.0,8.2,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121,-10.2,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,-0.1,0.0,-0.1,-0.259,-11.4,-5.7,-17.2,0.0
