Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012-13,23.0,GSW,NBA,C,78,41,1120,3.4,7.7,0.438,0.0,0.0,3.4,7.7,0.438,2.0,3.7,0.531,6.4,7.8,14.2,1.0,1.0,3.4,2.9,7.1,8.7,97,103,9.3,0.467,0.0,0.479,14.3,16.4,15.4,2.7,1.0,5.2,23.5,10.7,0.0,1.5,1.5,0.066,-4.0,0.7,-3.4,-0.4
2014-15,25.0,GSW,NBA,C,46,7,504,7.4,13.5,0.547,0.0,0.0,7.4,13.5,0.547,4.7,7.6,0.628,5.8,9.2,15.0,0.9,0.7,4.1,3.1,7.5,19.5,111,99,16.2,0.58,0.0,0.561,13.3,19.7,16.6,2.5,0.7,6.2,15.6,17.7,0.8,0.9,1.7,0.159,-2.2,0.3,-1.8,0.0
2015-16,26.0,GSW,NBA,C,46,13,770,7.8,14.3,0.548,0.0,0.0,7.8,14.3,0.548,4.4,8.3,0.53,5.7,10.4,16.1,2.0,1.1,3.1,2.4,5.9,20.1,114,101,17.7,0.559,0.0,0.579,13.5,21.9,18.0,5.8,1.1,4.8,11.7,18.2,1.4,1.3,2.7,0.171,-0.6,0.4,-0.1,0.4
Career,,,NBA,,170,61,2394,5.7,11.1,0.513,0.0,0.0,5.7,11.1,0.513,3.4,6.0,0.557,6.0,9.0,15.0,1.3,1.0,3.4,2.8,6.8,14.7,107,102,13.4,0.536,0.0,0.543,13.8,18.9,16.5,3.7,1.0,5.3,16.7,14.6,2.2,3.8,5.9,0.119,-2.5,0.5,-2.0,0.0
