Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,25.0,MEM,NBA,SG,2,0,10,4.8,19.1,0.25,0.0,9.6,0.0,4.8,9.6,0.5,0.0,0.0,4.8,4.8,9.6,9.6,4.8,0.0,9.6,4.8,9.6,61,106,0.6,0.25,0.5,0.0,10.2,10.7,10.5,24.9,4.8,0.0,33.3,24.6,-0.1,0.0,0.0,-0.23,-11.0,0.3,-10.7,0.0
Career,,,NBA,,2,0,10,4.8,19.1,0.25,0.0,9.6,0.0,4.8,9.6,0.5,0.0,0.0,4.8,4.8,9.6,9.6,4.8,0.0,9.6,4.8,9.6,61,106,0.6,0.25,0.5,0.0,10.2,10.7,10.5,24.9,4.8,0.0,33.3,24.6,-0.1,0.0,0.0,-0.23,-11.0,0.3,-10.7,0.0
