Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,22.0,TOR,NBA,PG,47,14,928,6.6,17.7,0.374,2.8,8.8,0.321,3.8,9.0,0.424,2.3,2.9,0.804,0.5,5.5,6.0,7.1,2.0,0.4,2.2,3.5,18.4,103,114,10.9,0.484,0.494,0.165,1.1,13.0,6.9,21.4,2.0,0.8,10.5,19.0,0.0,0.8,0.8,0.041,-2.5,-0.2,-2.6,-0.1
2021-22,23.0,TOR,NBA,PG,44,5,537,6.7,17.0,0.393,2.8,8.4,0.333,3.9,8.7,0.452,1.4,2.2,0.625,0.9,4.9,5.9,6.5,1.9,0.4,1.2,4.2,17.6,113,112,11.7,0.488,0.492,0.131,1.9,11.3,6.4,18.5,1.9,0.7,6.3,16.5,0.5,0.5,1.0,0.092,-1.8,0.4,-1.5,0.1
2022-23,24.0,TOR,NBA,PG,48,1,633,6.1,17.1,0.356,3.5,9.7,0.36,2.6,7.3,0.351,1.6,2.3,0.724,1.2,4.4,5.5,5.1,1.5,0.3,1.8,4.7,17.3,105,117,8.6,0.479,0.571,0.132,2.5,10.9,6.4,13.9,1.5,0.6,9.0,17.1,0.0,0.5,0.4,0.034,-3.1,-0.8,-3.9,-0.3
Career,,,NBA,,139,20,2098,6.5,17.4,0.373,3.0,9.0,0.337,3.5,8.4,0.412,1.9,2.5,0.743,0.8,5.0,5.8,6.4,1.8,0.4,1.8,4.0,17.9,106,114,10.4,0.484,0.516,0.147,1.8,11.9,6.6,18.4,1.8,0.7,9.1,17.8,0.5,1.8,2.3,0.052,-2.5,-0.2,-2.7,-0.4
