Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,20.0,SAC,NBA,PF,58.0,0.0,820.0,9.9,19.8,0.503,0.0,0.3,0.0,9.9,19.4,0.512,3.3,5.2,0.637,3.7,8.9,12.6,4.8,1.8,1.2,4.1,8.5,23.2,102.0,109.0,14.4,0.526,0.017,0.261,8.1,20.1,14.0,15.2,1.8,2.3,15.8,23.2,0.0,1.0,1.0,0.056,-3.4,0.4,-3.0,-0.2
2019-20,21.0,SAC,NBA,C,46.0,17.0,667.0,10.1,18.3,0.554,0.0,0.1,0.0,10.1,18.1,0.558,2.8,3.6,0.776,3.1,10.5,13.7,4.4,1.6,1.3,3.2,8.7,23.0,111.0,109.0,16.4,0.58,0.008,0.195,7.1,25.1,15.9,14.2,1.6,2.6,13.9,20.6,0.8,0.8,1.6,0.112,-2.2,0.9,-1.3,0.1
2020-21,22.0,POR,NBA,C,38.0,0.0,348.0,5.9,13.6,0.433,1.1,3.2,0.348,4.8,10.4,0.459,2.2,3.8,0.593,4.3,14.3,18.6,4.1,1.1,1.8,2.8,7.6,15.1,106.0,111.0,12.4,0.496,0.237,0.278,9.3,32.2,20.4,11.3,1.1,3.3,15.5,15.9,0.1,0.4,0.5,0.069,-3.2,0.2,-2.9,-0.1
Career,,,NBA,,142.0,17.0,1835.0,9.2,18.1,0.511,0.2,0.8,0.258,9.0,17.3,0.523,2.9,4.3,0.671,3.6,10.5,14.1,4.5,1.6,1.4,3.6,8.4,21.6,106.0,110.0,14.8,0.541,0.045,0.24,8.0,24.2,15.9,14.1,1.6,2.6,15.1,20.9,0.9,2.1,3.0,0.079,-2.9,0.5,-2.4,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAC,NBA,,104.0,17.0,1487.0,10.0,19.1,0.524,0.0,0.3,0.0,10.0,18.8,0.531,3.1,4.5,0.686,3.5,9.6,13.1,4.6,1.7,1.3,3.7,8.6,23.1,105.0,109.0,15.3,0.548,0.013,0.234,7.6,22.3,14.8,14.7,1.7,2.4,15.0,22.0,0.8,1.8,2.5,0.081,-2.8,0.6,-2.2,-0.1
1 season,,POR,NBA,,38.0,0.0,348.0,5.9,13.6,0.433,1.1,3.2,0.348,4.8,10.4,0.459,2.2,3.8,0.593,4.3,14.3,18.6,4.1,1.1,1.8,2.8,7.6,15.1,106.0,111.0,12.4,0.496,0.237,0.278,9.3,32.2,20.4,11.3,1.1,3.3,15.5,15.9,0.1,0.4,0.5,0.069,-3.2,0.2,-2.9,-0.1
