Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,24.0,ORL,NBA,SF,5,0,74,3.9,13.1,0.3,1.3,9.8,0.133,2.6,3.3,0.8,0.0,0.0,1.3,8.5,9.8,1.3,0.7,0.0,2.6,4.6,9.2,67,115,0.5,0.35,0.75,0.0,2.8,18.6,10.7,3.8,0.7,0.0,16.7,14.0,-0.2,0.1,-0.2,-0.103,-9.1,-2.2,-11.4,-0.2
Career,,,NBA,,5,0,74,3.9,13.1,0.3,1.3,9.8,0.133,2.6,3.3,0.8,0.0,0.0,1.3,8.5,9.8,1.3,0.7,0.0,2.6,4.6,9.2,67,115,0.5,0.35,0.75,0.0,2.8,18.6,10.7,3.8,0.7,0.0,16.7,14.0,-0.2,0.1,-0.2,-0.103,-9.1,-2.2,-11.4,-0.2
