Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,22.0,PHI,NBA,SF,6,0,17,2.9,14.7,0.2,0.0,2.9,0.0,2.9,11.7,0.25,0.0,0.0,0.0,2.9,2.9,0.0,0.0,5.9,5.9,5.9,5.9,29,111,-7.4,0.2,0.2,0.0,0.0,6.5,3.3,0.0,0.0,10.6,28.6,18.5,-0.1,0.0,-0.1,-0.306,-14.0,-2.4,-16.5,-0.1
Career,,,NBA,,6,0,17,2.9,14.7,0.2,0.0,2.9,0.0,2.9,11.7,0.25,0.0,0.0,0.0,2.9,2.9,0.0,0.0,5.9,5.9,5.9,5.9,29,111,-7.4,0.2,0.2,0.0,0.0,6.5,3.3,0.0,0.0,10.6,28.6,18.5,-0.1,0.0,-0.1,-0.306,-14.0,-2.4,-16.5,-0.1
