Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,20.0,POR,NBA,PF,13.0,0.0,103.0,6.9,14.8,0.469,0.0,1.4,0.0,6.9,13.4,0.517,3.7,6.0,0.615,6.5,8.3,14.8,1.9,2.3,0.0,1.9,5.6,17.6,113.0,113.0,14.9,0.504,0.094,0.406,14.4,18.1,16.2,5.3,2.3,0.0,9.6,17.2,0.1,0.1,0.2,0.093,-0.8,-1.3,-2.1,0.0
2020-21,21.0,OKC,NBA,SF,19.0,0.0,320.0,6.5,13.1,0.5,0.0,1.6,0.0,6.5,11.4,0.571,4.2,6.1,0.683,3.1,6.5,9.7,3.6,1.9,0.7,2.5,2.8,17.2,109.0,113.0,13.4,0.547,0.125,0.466,6.7,14.5,10.6,11.2,1.9,1.4,13.8,16.3,0.2,0.3,0.5,0.07,-2.2,-0.3,-2.5,0.0
2021-22,22.0,OKC,NBA,SF,7.0,5.0,240.0,8.9,18.3,0.489,1.8,5.1,0.36,7.1,13.2,0.538,1.2,2.8,0.429,6.1,11.0,17.0,3.5,1.2,1.0,1.6,2.8,20.9,115.0,111.0,18.0,0.536,0.278,0.156,12.7,23.5,18.0,11.6,1.2,1.9,7.7,18.7,0.3,0.3,0.6,0.118,1.2,-2.1,-0.9,0.1
Career,,,NBA,,39.0,5.0,663.0,7.5,15.2,0.49,0.7,2.8,0.231,6.8,12.4,0.55,3.0,4.9,0.618,4.7,8.4,13.1,3.3,1.7,0.7,2.1,3.3,18.6,112.0,113.0,15.3,0.536,0.186,0.324,10.1,18.3,14.1,10.5,1.7,1.4,10.8,17.3,0.6,0.6,1.3,0.091,-0.8,-1.1,-1.9,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,OKC,NBA,,26.0,5.0,560.0,7.5,15.3,0.494,0.8,3.1,0.25,6.8,12.2,0.556,2.9,4.7,0.618,4.4,8.4,12.8,3.5,1.6,0.9,2.1,2.8,18.8,112.0,112.0,15.3,0.542,0.202,0.309,9.3,18.3,13.7,11.4,1.6,1.6,11.0,17.4,0.5,0.6,1.1,0.091,-0.8,-1.1,-1.8,0.0
1 season,,POR,NBA,,13.0,0.0,103.0,6.9,14.8,0.469,0.0,1.4,0.0,6.9,13.4,0.517,3.7,6.0,0.615,6.5,8.3,14.8,1.9,2.3,0.0,1.9,5.6,17.6,113.0,113.0,14.9,0.504,0.094,0.406,14.4,18.1,16.2,5.3,2.3,0.0,9.6,17.2,0.1,0.1,0.2,0.093,-0.8,-1.3,-2.1,0.0
