Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,21.0,UTA,NBA,C,15,0,57,3.4,7.7,0.444,0.0,0.0,3.4,7.7,0.444,6.8,8.5,0.8,3.4,7.7,11.1,0.0,0.9,3.4,2.6,7.7,13.7,113,106,10.3,0.597,0.0,1.111,7.8,16.0,12.1,0.0,0.9,5.7,18.3,12.4,0.0,0.1,0.1,0.119,-5.5,1.7,-3.8,0.0
2021-22,22.0,UTA,NBA,C,17,6,195,9.4,12.4,0.755,0.0,0.0,9.4,12.4,0.755,1.5,2.8,0.545,4.6,13.4,18.0,0.0,0.3,2.8,3.0,6.3,20.3,124,107,17.6,0.743,0.0,0.224,10.5,28.8,19.9,0.0,0.3,5.0,18.2,14.7,0.3,0.3,0.6,0.157,-1.8,0.4,-1.4,0.0
2022-23,23.0,UTA,NBA,C,30,0,218,8.1,10.3,0.787,0.0,0.0,8.1,10.3,0.787,1.1,3.5,0.313,5.3,12.5,17.8,1.8,1.3,2.6,3.1,4.4,17.3,123,111,17.7,0.731,0.0,0.34,12.0,28.1,20.2,5.2,1.3,4.6,20.6,13.0,0.3,0.3,0.6,0.132,-0.8,0.7,-0.1,0.1
Career,,,NBA,,62,6,470,8.1,10.9,0.743,0.0,0.0,8.1,10.9,0.743,2.0,3.8,0.514,4.8,12.3,17.1,0.8,0.8,2.8,3.0,5.6,18.1,122,109,16.8,0.721,0.0,0.352,10.9,26.9,19.1,2.4,0.8,4.9,19.3,13.7,0.7,0.7,1.4,0.141,-1.8,0.7,-1.1,0.1
