Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,22.0,TOT,NBA,PF,3.0,0.0,23.0,8.3,14.6,0.571,0.0,0.0,8.3,14.6,0.571,4.2,8.3,0.5,6.2,8.3,14.6,4.2,6.2,0.0,4.2,8.3,20.8,107.0,104.0,19.7,0.571,0.0,0.571,14.1,19.6,16.8,12.2,6.2,0.0,18.6,20.1,0.0,0.0,0.1,0.117,-0.2,2.4,2.3,0.0
2018-19,22.0,PHO,NBA,PF,2.0,0.0,20.0,9.5,14.3,0.667,0.0,0.0,9.5,14.3,0.667,2.4,4.8,0.5,4.8,9.5,14.3,2.4,7.2,0.0,4.8,9.5,21.5,107.0,102.0,19.9,0.654,0.0,0.333,10.9,22.5,16.6,8.0,7.2,0.0,22.5,19.1,0.0,0.0,0.1,0.127,-1.1,3.4,2.3,0.0
2018-19,22.0,MIA,NBA,PF,1.0,0.0,3.0,0.0,16.3,0.0,0.0,0.0,0.0,16.3,0.0,16.3,32.6,0.5,16.3,0.0,16.3,16.3,0.0,0.0,0.0,0.0,16.3,105.0,117.0,18.4,0.266,0.0,2.0,35.4,0.0,17.7,40.5,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.045,5.9,-3.9,2.1,0.0
2021-22,25.0,PHO,NBA,PF,3.0,0.0,18.0,0.0,13.4,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,,21.4,18.7,40.1,5.3,2.7,0.0,13.4,10.7,0.0,61.0,99.0,-0.1,0.0,0.0,0.0,48.9,40.6,44.7,12.2,2.7,0.0,50.0,23.9,-0.1,0.0,-0.1,-0.256,-13.0,-5.3,-18.3,-0.1
Career,,,NBA,,6.0,0.0,41.0,4.7,14.0,0.333,0.0,0.0,4.7,14.0,0.333,2.3,4.7,0.5,12.9,12.9,25.8,4.7,4.7,0.0,8.2,9.4,11.7,82.0,102.0,11.0,0.363,0.0,0.333,29.4,28.8,29.0,12.2,4.7,0.0,33.7,21.8,-0.1,0.1,0.0,-0.047,-5.8,-1.0,-6.8,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHO,NBA,,5.0,0.0,38.0,5.0,13.9,0.364,0.0,0.0,5.0,13.9,0.364,1.3,2.5,0.5,12.6,13.9,26.5,3.8,5.0,0.0,8.8,10.1,11.4,79.0,101.0,10.4,0.379,0.0,0.182,28.9,31.1,29.9,10.0,5.0,0.0,37.1,21.4,-0.1,0.1,0.0,-0.054,-6.7,-0.7,-7.5,-0.1
1 season,,MIA,NBA,,1.0,0.0,3.0,0.0,16.3,0.0,0.0,0.0,0.0,16.3,0.0,16.3,32.6,0.5,16.3,0.0,16.3,16.3,0.0,0.0,0.0,0.0,16.3,105.0,117.0,18.4,0.266,0.0,2.0,35.4,0.0,17.7,40.5,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.045,5.9,-3.9,2.1,0.0
