Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015-16,24.0,IND,NBA,PF,1,0,6,16.6,16.6,1.0,0.0,0.0,16.6,16.6,1.0,0.0,0.0,,8.3,0.0,8.3,0.0,0.0,0.0,0.0,8.3,33.1,204,112,32.0,1.0,0.0,0.0,18.3,0.0,9.1,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.343,5.6,0.9,6.5,0.0
2016-17,25.0,IND,NBA,PF,29,0,219,4.3,9.8,0.442,0.0,0.0,4.3,9.8,0.442,4.8,6.6,0.724,5.9,6.9,12.8,0.9,0.7,1.4,1.8,8.5,13.5,115,111,10.4,0.529,0.0,0.674,13.5,15.2,14.4,2.5,0.7,2.4,12.5,13.1,0.3,0.2,0.5,0.099,-4.0,-1.0,-5.0,-0.2
Career,,,NBA,,30,0,225,4.7,10.0,0.467,0.0,0.0,4.7,10.0,0.467,4.7,6.4,0.724,6.0,6.7,12.7,0.9,0.7,1.3,1.8,8.5,14.0,116,111,11.0,0.545,0.0,0.644,13.6,14.8,14.2,2.5,0.7,2.3,12.2,13.1,0.3,0.2,0.5,0.105,-3.8,-0.9,-4.7,-0.2
