Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2007-08,23.0,SAC,NBA,C,9.0,0.0,71.0,3.6,10.7,0.333,0.0,0.0,3.6,10.7,0.333,1.4,3.6,0.4,3.6,5.0,8.6,0.0,1.4,1.4,5.0,5.7,8.6,62.0,111.0,0.5,0.349,0.0,0.333,8.5,11.4,10.0,0.0,1.4,2.2,28.9,15.2,-0.2,0.0,-0.2,-0.136,-8.4,-3.4,-11.8,-0.2
2011-12,27.0,NOH,NBA,C,5.0,0.0,98.0,3.9,7.8,0.5,0.0,0.0,3.9,7.8,0.5,5.0,10.0,0.5,4.4,10.5,15.0,1.7,2.8,2.2,4.4,7.8,12.8,90.0,99.0,10.8,0.525,0.0,1.286,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,-0.1,0.2,0.1,0.056,-5.0,1.1,-3.9,0.0
Career,,,NBA,,14.0,0.0,169.0,3.7,9.1,0.414,0.0,0.0,3.7,9.1,0.414,3.4,7.2,0.478,4.1,8.1,12.2,0.9,2.2,1.9,4.7,6.9,10.9,78.0,104.0,6.5,0.447,0.0,0.793,9.3,18.0,13.7,2.7,2.2,2.9,27.7,14.8,-0.3,0.2,-0.1,-0.024,-6.4,-0.8,-7.2,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,SAC,NBA,,9.0,0.0,71.0,3.6,10.7,0.333,0.0,0.0,3.6,10.7,0.333,1.4,3.6,0.4,3.6,5.0,8.6,0.0,1.4,1.4,5.0,5.7,8.6,62.0,111.0,0.5,0.349,0.0,0.333,8.5,11.4,10.0,0.0,1.4,2.2,28.9,15.2,-0.2,0.0,-0.2,-0.136,-8.4,-3.4,-11.8,-0.2
1 season,,NOH,NBA,,5.0,0.0,98.0,3.9,7.8,0.5,0.0,0.0,3.9,7.8,0.5,5.0,10.0,0.5,4.4,10.5,15.0,1.7,2.8,2.2,4.4,7.8,12.8,90.0,99.0,10.8,0.525,0.0,1.286,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,-0.1,0.2,0.1,0.056,-5.0,1.1,-3.9,0.0
