Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011-12,21.0,LAC,NBA,C,24,0,119,10.9,27.6,0.393,1.8,5.9,0.308,9.0,21.7,0.417,2.3,3.2,0.714,1.8,9.0,10.9,1.4,1.4,1.4,2.7,4.5,25.8,90,105,12.0,0.445,0.213,0.115,4.0,20.2,12.0,4.5,1.4,2.1,8.6,27.2,-0.1,0.1,0.0,0.004,-3.2,-2.5,-5.7,-0.1
Career,,,NBA,,24,0,119,10.9,27.6,0.393,1.8,5.9,0.308,9.0,21.7,0.417,2.3,3.2,0.714,1.8,9.0,10.9,1.4,1.4,1.4,2.7,4.5,25.8,90,105,12.0,0.445,0.213,0.115,4.0,20.2,12.0,4.5,1.4,2.1,8.6,27.2,-0.1,0.1,0.0,0.004,-3.2,-2.5,-5.7,-0.1
