Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,27.0,UTA,NBA,SG,4,0,15,0.0,9.7,0.0,0.0,3.2,0.0,0.0,6.5,0.0,0.0,0.0,0.0,9.7,9.7,3.2,0.0,0.0,6.5,9.7,0.0,13,112,-13.7,0.0,0.333,0.0,0.0,21.3,11.0,8.0,0.0,0.0,40.0,14.6,-0.1,0.0,-0.1,-0.327,-16.2,-1.4,-17.6,-0.1
Career,,,NBA,,4,0,15,0.0,9.7,0.0,0.0,3.2,0.0,0.0,6.5,0.0,0.0,0.0,0.0,9.7,9.7,3.2,0.0,0.0,6.5,9.7,0.0,13,112,-13.7,0.0,0.333,0.0,0.0,21.3,11.0,8.0,0.0,0.0,40.0,14.6,-0.1,0.0,-0.1,-0.327,-16.2,-1.4,-17.6,-0.1
