Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,25.0,ORL,NBA,PF,12,0,68,7.2,11.5,0.625,0.0,0.0,7.2,11.5,0.625,5.0,5.8,0.875,4.3,10.8,15.1,2.2,2.2,2.2,0.7,5.8,19.4,146,103,21.1,0.692,0.0,0.5,9.3,24.0,16.5,6.4,2.2,3.7,4.9,13.1,0.2,0.1,0.4,0.258,0.5,2.0,2.5,0.1
2019-20,26.0,ORL,NBA,PF,18,0,74,3.3,9.2,0.357,0.0,0.0,3.3,9.2,0.357,3.3,9.2,0.357,6.6,8.6,15.1,2.6,0.7,2.0,2.0,4.6,9.9,95,110,8.9,0.372,0.0,1.0,14.1,19.5,16.7,7.2,0.7,3.7,13.0,13.5,0.0,0.1,0.0,0.023,-4.8,-1.0,-5.8,-0.1
Career,,,NBA,,30,0,142,5.2,10.3,0.5,0.0,0.0,5.2,10.3,0.5,4.1,7.6,0.545,5.5,9.6,15.1,2.4,1.4,2.1,1.4,5.2,14.4,117,107,14.7,0.529,0.0,0.733,11.8,21.7,16.6,6.8,1.4,3.7,9.2,13.3,0.2,0.2,0.4,0.135,-2.2,0.4,-1.8,0.0
