Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016-17,20.0,HOU,NBA,C,5,1,52,4.6,6.5,0.714,0.0,0.0,4.6,6.5,0.714,3.7,3.7,1.0,1.8,7.4,9.2,2.8,2.8,0.9,3.7,5.5,12.9,119,106,12.3,0.799,0.0,0.571,4.2,16.8,10.5,7.8,2.8,1.6,31.3,10.4,0.1,0.1,0.1,0.123,-2.8,1.4,-1.5,0.0
2017-18,21.0,HOU,NBA,C,1,0,22,4.5,11.2,0.4,0.0,0.0,4.5,11.2,0.4,0.0,0.0,,2.2,6.7,8.9,2.2,0.0,0.0,6.7,8.9,8.9,62,111,-3.2,0.4,0.0,0.0,5.2,15.2,10.2,6.4,0.0,0.0,37.5,16.1,-0.1,0.0,-0.1,-0.147,-13.0,-1.7,-14.7,-0.1
Career,,,NBA,,6,1,74,4.6,7.8,0.583,0.0,0.0,4.6,7.8,0.583,2.6,2.6,1.0,2.0,7.2,9.1,2.6,2.0,0.7,4.6,6.5,11.8,97,108,7.7,0.654,0.0,0.333,4.5,16.3,10.4,7.4,1.9,1.1,33.7,12.1,0.0,0.1,0.1,0.043,-5.8,0.4,-5.4,-0.1
