Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,20.0,ATL,NBA,PG,13,0,39,3.8,17.6,0.214,1.3,7.6,0.167,2.5,10.1,0.25,0.0,0.0,0.0,6.3,6.3,6.3,0.0,0.0,6.3,1.3,8.8,53,120,-5.4,0.25,0.429,0.0,0.0,14.0,7.0,16.3,0.0,0.0,26.3,21.3,-0.2,0.0,-0.2,-0.297,-11.3,-5.0,-16.3,-0.1
Career,,,NBA,,13,0,39,3.8,17.6,0.214,1.3,7.6,0.167,2.5,10.1,0.25,0.0,0.0,0.0,6.3,6.3,6.3,0.0,0.0,6.3,1.3,8.8,53,120,-5.4,0.25,0.429,0.0,0.0,14.0,7.0,16.3,0.0,0.0,26.3,21.3,-0.2,0.0,-0.2,-0.297,-11.3,-5.0,-16.3,-0.1
