Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011-12,25.0,NYK,NBA,C,21.0,0.0,108.0,8.1,15.7,0.515,0.0,0.0,8.1,15.7,0.515,3.8,4.8,0.8,6.7,6.2,12.9,1.9,0.5,2.9,1.0,7.2,20.0,126.0,102.0,18.3,0.561,0.0,0.303,14.8,14.1,14.4,6.3,0.5,4.4,5.1,16.4,0.3,0.1,0.5,0.211,0.2,-0.4,-0.2,0.1
2014-15,28.0,BRK,NBA,C,44.0,0.0,383.0,6.8,12.7,0.532,0.0,0.0,6.8,12.7,0.532,5.1,5.9,0.864,7.0,7.2,14.2,1.8,1.1,2.0,3.0,7.8,18.7,119.0,107.0,16.8,0.609,0.0,0.468,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,0.9,0.3,1.2,0.156,-0.6,-0.6,-1.2,0.1
Career,,,NBA,,65.0,0.0,491.0,7.1,13.4,0.528,0.0,0.0,7.1,13.4,0.528,4.8,5.7,0.852,7.0,7.0,13.9,1.8,0.9,2.2,2.5,7.7,19.0,121.0,106.0,17.1,0.597,0.0,0.425,15.2,15.2,15.2,5.5,0.9,3.4,13.7,16.2,1.2,0.5,1.7,0.168,-0.4,-0.6,-1.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,BRK,NBA,,44.0,0.0,383.0,6.8,12.7,0.532,0.0,0.0,6.8,12.7,0.532,5.1,5.9,0.864,7.0,7.2,14.2,1.8,1.1,2.0,3.0,7.8,18.7,119.0,107.0,16.8,0.609,0.0,0.468,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,0.9,0.3,1.2,0.156,-0.6,-0.6,-1.2,0.1
1 season,,NYK,NBA,,21.0,0.0,108.0,8.1,15.7,0.515,0.0,0.0,8.1,15.7,0.515,3.8,4.8,0.8,6.7,6.2,12.9,1.9,0.5,2.9,1.0,7.2,20.0,126.0,102.0,18.3,0.561,0.0,0.303,14.8,14.1,14.4,6.3,0.5,4.4,5.1,16.4,0.3,0.1,0.5,0.211,0.2,-0.4,-0.2,0.1
