Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
SG,81.0,81.0,2289.0,4.7,10.9,0.434,2.5,6.0,0.414,2.2,4.9,0.458,1.7,2.2,0.789,0.7,4.6,5.3,3.6,1.4,0.4,1.6,3.5,13.7,113.0,107.0,9.9,0.576,0.549,0.2,1.6,10.0,6.0,9.9,1.4,0.6,12.1,12.0,2.3,2.6,4.9,0.103,-1.0,0.7,-0.3,1.0
SF,72.0,65.0,2091.0,5.4,13.6,0.399,2.1,5.6,0.379,3.3,8.0,0.412,1.8,2.3,0.779,0.8,4.6,5.4,5.4,1.7,0.2,2.0,2.7,14.8,103.0,113.0,10.5,0.505,0.411,0.172,1.8,10.5,6.0,16.7,1.7,0.4,11.9,14.6,0.9,0.6,1.5,0.034,-1.7,-0.3,-2.0,0.0
SF,51.0,51.0,1280.0,5.8,13.4,0.433,2.1,5.7,0.362,3.7,7.7,0.484,1.4,2.3,0.625,0.4,5.3,5.7,4.9,1.6,0.3,2.1,2.7,15.1,105.0,110.0,10.9,0.523,0.423,0.172,0.9,11.8,6.1,15.7,1.6,0.4,12.5,14.1,1.0,0.4,1.4,0.052,-1.3,-0.3,-1.7,0.1
