Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PF,72.0,72.0,2369.0,7.7,17.7,0.435,3.7,9.3,0.397,4.0,8.4,0.476,3.2,4.0,0.806,1.4,5.6,7.0,2.4,1.7,0.6,2.4,4.0,22.3,111.0,104.0,14.0,0.573,0.525,0.224,3.1,12.1,7.8,7.4,1.7,0.9,10.9,19.4,3.1,3.4,6.5,0.132,0.9,0.8,1.8,2.3
"PF,SF",57.0,52.0,1824.0,7.2,16.5,0.433,2.5,6.9,0.357,4.7,9.6,0.488,2.2,2.7,0.802,2.0,6.2,8.2,2.6,1.5,0.9,2.5,4.5,19.0,105.0,107.0,12.0,0.535,0.419,0.165,4.4,14.0,9.1,8.1,1.5,1.3,12.2,17.6,1.2,1.9,3.0,0.079,-0.7,0.3,-0.4,0.7
SF,28.0,15.0,729.0,6.0,15.7,0.385,1.1,4.8,0.239,4.9,11.0,0.448,2.2,2.6,0.838,2.4,5.3,7.8,1.9,1.6,0.7,2.3,3.5,15.4,94.0,108.0,9.3,0.457,0.303,0.167,5.2,11.7,8.4,5.7,1.6,1.1,11.9,16.5,-0.2,0.4,0.3,0.018,-2.3,-1.3,-3.5,-0.3
PF,55.0,9.0,792.0,6.9,16.6,0.414,3.4,8.8,0.389,3.5,7.9,0.441,1.9,3.0,0.622,1.3,6.8,8.1,2.0,1.4,0.9,2.2,4.5,19.1,101.0,105.0,11.1,0.53,0.526,0.181,3.1,15.0,9.4,5.7,1.4,1.4,10.9,18.2,0.3,0.9,1.2,0.071,-1.5,-1.0,-2.5,-0.1
SF,60.0,6.0,971.0,5.3,12.8,0.415,2.5,7.3,0.343,2.8,5.5,0.51,1.4,1.8,0.788,1.3,4.7,6.0,3.1,2.9,0.4,1.9,4.9,14.5,105.0,106.0,10.7,0.535,0.568,0.14,3.2,10.7,7.1,8.5,2.9,0.7,12.3,14.1,0.5,1.1,1.7,0.083,-1.3,1.0,-0.3,0.4
