Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PG,3,0,6,8.0,16.0,0.5,0.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,60,114,-2.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.3,0.0,0.0,0.0,-0.21,-8.3,-4.4,-12.7,0.0
