Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
C,61.0,14.0,870.0,8.2,13.6,0.601,0.0,0.0,8.2,13.6,0.601,2.0,3.5,0.576,5.5,8.1,13.6,0.9,1.2,2.9,2.3,4.3,18.4,115.0,107.0,17.4,0.606,0.0,0.253,12.5,18.0,15.2,2.9,1.2,4.9,13.4,15.5,1.4,0.8,2.2,0.124,-0.2,-1.3,-1.5,0.1
C,45.0,12.0,484.0,4.6,9.6,0.478,0.0,0.0,4.6,9.6,0.478,2.6,4.1,0.641,4.0,6.0,9.9,2.2,1.9,1.4,3.1,7.6,11.8,99.0,109.0,8.4,0.518,0.0,0.424,9.0,13.3,11.1,6.1,1.9,2.4,21.6,13.1,-0.1,0.5,0.5,0.045,-5.0,0.0,-5.0,-0.4
C,55.0,35.0,918.0,5.6,9.6,0.583,0.0,0.0,5.6,9.6,0.583,1.4,3.2,0.45,4.1,8.0,12.1,2.4,0.9,1.6,3.4,4.2,12.6,102.0,111.0,10.6,0.574,0.0,0.333,9.4,18.3,13.9,7.2,0.9,2.8,23.4,12.8,0.1,0.7,0.9,0.046,-3.7,-0.1,-3.8,-0.4
C,18.0,0.0,173.0,8.5,12.8,0.667,0.0,0.0,8.5,12.8,0.667,4.3,8.0,0.533,4.3,6.1,10.4,4.5,1.6,1.1,2.7,3.7,21.4,125.0,114.0,18.9,0.654,0.0,0.625,9.5,14.3,11.8,14.7,1.6,2.0,14.0,16.7,0.4,0.1,0.5,0.145,1.6,0.0,1.6,0.2
