Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PG,78.0,18.0,1263.0,4.2,9.3,0.455,2.2,5.7,0.396,2.0,3.6,0.547,0.9,1.1,0.88,1.7,4.3,6.1,10.0,2.9,0.1,3.6,5.4,11.6,116.0,106.0,13.0,0.595,0.609,0.114,3.7,9.8,6.6,27.5,2.9,0.1,27.1,11.7,2.0,1.3,3.2,0.123,-0.8,0.9,0.1,0.7
PG,66.0,27.0,1283.0,3.6,7.9,0.461,2.7,5.8,0.464,1.0,2.1,0.451,0.5,0.5,0.917,1.5,3.9,5.3,9.5,2.8,0.1,2.5,5.5,10.4,127.0,110.0,13.0,0.642,0.733,0.063,3.2,8.8,5.9,25.6,2.8,0.1,23.4,9.3,2.5,0.9,3.4,0.127,-0.3,0.8,0.5,0.8
