Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
C,68.0,13.0,883.0,4.5,7.6,0.588,0.0,0.0,4.5,7.6,0.588,3.1,5.4,0.581,4.9,9.2,14.1,0.6,0.9,5.2,2.5,9.4,12.1,113.0,105.0,12.9,0.605,0.0,0.71,11.2,20.9,16.1,1.7,0.9,7.7,20.0,10.7,0.8,1.2,2.0,0.109,-3.2,1.9,-1.2,0.2
C,47.0,0.0,373.0,2.4,5.6,0.425,0.0,0.0,2.4,5.6,0.425,2.7,4.9,0.543,3.4,7.1,10.5,0.6,1.3,2.2,2.4,10.6,7.4,91.0,105.0,4.7,0.478,0.0,0.875,7.6,16.5,12.0,1.4,1.3,3.5,23.5,8.7,-0.2,0.5,0.3,0.043,-6.5,0.9,-5.7,-0.3
C,20.0,3.0,139.0,4.2,7.9,0.524,0.0,0.0,4.2,7.9,0.524,4.9,7.6,0.65,6.1,9.8,15.9,0.0,0.4,3.8,3.0,7.6,13.2,109.0,104.0,12.4,0.587,0.0,0.952,13.1,22.2,17.6,0.0,0.4,5.5,21.2,12.4,0.1,0.2,0.3,0.102,-3.4,-0.4,-3.9,-0.1
C,66.0,4.0,770.0,4.3,7.1,0.604,0.0,0.0,4.3,7.1,0.604,2.1,3.5,0.604,4.6,8.4,13.0,0.7,2.0,4.0,2.7,9.9,10.7,110.0,99.0,11.6,0.619,0.0,0.5,11.1,17.5,14.5,2.0,2.0,5.9,24.1,10.1,0.7,1.5,2.2,0.134,-3.9,2.4,-1.5,0.1
C,23.0,0.0,192.0,3.4,6.0,0.565,0.0,0.0,3.4,6.0,0.565,0.3,1.3,0.2,2.4,8.1,10.5,0.3,1.0,2.4,3.7,12.3,7.1,76.0,103.0,2.6,0.536,0.0,0.217,5.6,17.4,11.7,0.7,1.0,3.8,35.7,9.0,-0.2,0.3,0.0,0.012,-8.1,0.7,-7.3,-0.3
