Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
PG,45,36,1134,6.5,15.4,0.419,3.8,9.9,0.379,2.7,5.5,0.492,1.7,2.0,0.848,0.7,4.7,5.4,9.0,1.0,0.2,4.2,4.4,18.4,107,114,11.6,0.564,0.644,0.128,1.6,10.5,6.1,26.2,1.0,0.4,20.3,18.2,0.9,0.5,1.4,0.058,-0.3,-1.5,-1.7,0.1
PG,15,0,150,5.3,12.6,0.425,3.1,8.5,0.37,2.2,4.1,0.538,1.3,2.2,0.571,0.9,4.1,5.0,10.1,0.9,0.3,6.6,8.5,15.1,94,115,6.5,0.557,0.675,0.175,2.2,8.9,5.7,28.8,0.9,0.5,32.8,18.0,-0.1,0.1,-0.1,-0.019,-3.8,-1.7,-5.4,-0.1
