Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,22,CHA,NBA,C,27,0,6.9,0.7,1.3,.556,0.0,0.0,,0.7,1.3,.556,.556,0.9,1.5,.600,0.4,0.7,1.1,0.0,0.1,0.3,0.6,1.5,2.4
2007-08,23,CHA,NBA,PF,60,1,8.9,0.8,1.6,.489,0.0,0.0,,0.8,1.6,.489,.489,0.9,1.4,.671,0.9,0.9,1.8,0.2,0.2,0.5,0.4,1.6,2.5
2008-09,24,TOT,NBA,C,45,3,9.9,1.1,2.1,.532,0.0,0.0,,1.1,2.1,.532,.532,1.0,1.6,.597,1.0,1.1,2.2,0.2,0.2,0.7,0.5,1.7,3.2
2009-10,25,MIN,NBA,C,73,27,16.8,2.3,4.2,.558,0.0,0.0,.000,2.3,4.1,.560,.558,1.5,2.2,.690,1.1,1.8,2.8,0.7,0.3,0.5,1.3,2.7,6.1
2010-11,26,CLE,NBA,C,70,16,16.9,1.9,3.1,.598,0.0,0.0,,1.9,3.1,.598,.598,1.6,2.3,.681,1.0,1.7,2.7,0.4,0.3,0.6,1.0,2.8,5.3
2011-12,27,TOT,NBA,C,39,8,13.4,1.2,2.2,.548,0.0,0.0,,1.2,2.2,.548,.548,1.0,1.9,.520,0.9,1.2,2.1,0.2,0.1,0.4,0.9,2.0,3.4
2012-13,28,LAC,NBA,C,60,0,11.1,1.2,1.9,.614,0.0,0.0,,1.2,1.9,.614,.614,1.1,1.5,.750,0.8,1.5,2.3,0.2,0.1,0.6,0.7,2.2,3.4
2013-14,29,LAC,NBA,PF,61,0,7.9,0.9,1.2,.736,0.0,0.0,,0.9,1.2,.736,.736,0.6,0.9,.625,0.5,1.0,1.5,0.1,0.1,0.5,0.5,1.4,2.3
2014-15,30,SAC,NBA,C,46,9,9.6,1.2,1.8,.646,0.0,0.0,,1.2,1.8,.646,.646,0.7,1.2,.574,0.8,1.5,2.2,0.3,0.1,0.4,0.5,1.4,3.0
2015-16,31,TOT,NBA,C,37,12,12.4,1.3,2.1,.620,0.0,0.0,,1.3,2.1,.620,.620,0.7,1.1,.619,1.3,1.4,2.6,0.3,0.2,0.6,0.6,1.7,3.4
