Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,MIL,NBA,SF,80,76,37.0,8.0,17.6,.451,1.1,3.4,.321,6.9,14.3,.482,.482,5.0,6.2,.796,2.1,4.3,6.4,2.5,1.4,0.3,3.9,2.9,21.9
1995-96,23,MIL,NBA,SF,82,82,39.6,7.6,16.9,.454,1.1,3.2,.342,6.5,13.6,.480,.486,3.9,4.7,.812,1.7,4.5,6.1,3.6,1.2,0.5,3.4,2.9,20.2
1996-97,24,MIL,NBA,SF,80,79,38.9,8.4,18.0,.465,0.8,2.3,.350,7.6,15.7,.482,.487,3.6,4.6,.791,1.6,4.7,6.3,3.1,1.3,0.9,3.4,2.8,21.1
1997-98,25,MIL,NBA,SF,56,56,41.0,9.5,20.3,.470,0.4,1.2,.385,9.1,19.1,.475,.481,3.8,4.8,.808,1.5,4.0,5.5,2.8,1.2,0.6,3.6,2.9,23.4
1998-99,26,MIL,NBA,SF,47,47,33.6,7.4,16.1,.459,0.7,1.7,.392,6.7,14.4,.467,.479,3.0,3.4,.870,1.6,4.3,5.9,2.1,1.0,0.9,2.3,2.4,18.4
1999-00,27,MIL,NBA,SF,81,81,35.9,8.5,18.0,.472,1.1,2.9,.363,7.5,15.1,.493,.502,2.8,3.5,.802,1.3,4.7,6.0,2.4,1.0,0.5,2.8,2.6,20.9
2000-01,28,MIL,NBA,SF,76,74,37.0,9.0,19.2,.468,0.7,2.4,.299,8.3,16.8,.493,.487,3.3,4.0,.820,1.6,5.3,6.9,3.3,1.1,0.8,2.9,2.5,22.0
2001-02,29,MIL,NBA,SF,66,63,35.5,8.1,17.4,.467,0.9,2.7,.326,7.2,14.7,.493,.493,3.6,4.3,.837,1.1,5.1,6.2,2.5,1.5,0.6,2.6,2.6,20.7
2002-03,30,ATL,NBA,SF,69,68,37.6,7.8,18.1,.432,1.3,3.8,.342,6.5,14.3,.456,.468,3.9,4.4,.876,1.2,5.4,6.6,3.0,1.3,0.4,3.6,2.7,20.8
2003-04,31,PHI,NBA,SF,42,42,31.8,6.5,14.6,.448,0.8,2.4,.340,5.7,12.2,.469,.476,2.7,3.3,.832,1.1,3.4,4.5,1.4,1.0,0.2,2.5,2.3,16.6
2004-05,32,SAS,NBA,SF,9,0,17.4,3.8,8.6,.442,0.2,0.7,.333,3.6,7.9,.451,.455,2.2,2.6,.870,0.4,2.2,2.7,0.9,0.4,0.3,0.8,2.1,10.0
