Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,24,TOR,NBA,C,82,0,18.9,3.0,5.6,.533,0.5,1.1,.424,2.5,4.5,.561,.576,0.7,0.9,.789,1.3,2.2,3.5,0.6,0.5,0.2,0.5,2.7,7.2
2005-06,25,TOR,NBA,PF,78,6,21.9,2.7,6.0,.448,1.3,3.1,.420,1.4,2.9,.478,.557,0.8,1.0,.829,1.1,2.5,3.6,0.7,0.6,0.4,0.4,2.8,7.5
2006-07,26,SAS,NBA,PF,56,0,11.7,1.9,4.2,.447,0.6,1.7,.383,1.3,2.6,.490,.523,0.5,0.7,.711,1.1,1.6,2.8,0.4,0.3,0.2,0.4,1.2,4.9
2007-08,27,SAS,NBA,PF,68,3,12.5,1.8,4.3,.416,0.7,2.0,.336,1.1,2.3,.487,.495,0.6,0.6,.864,0.8,2.0,2.8,0.5,0.2,0.3,0.6,1.6,4.8
2008-09,28,SAS,NBA,PF,81,67,23.8,3.3,6.6,.496,1.5,3.3,.440,1.8,3.3,.552,.606,0.2,0.3,.739,1.2,3.6,4.8,1.0,0.6,0.3,0.5,2.3,8.2
2009-10,29,SAS,NBA,PF,65,8,17.9,2.6,5.7,.446,1.4,3.6,.390,1.2,2.2,.539,.567,0.5,0.7,.729,0.8,2.5,3.3,1.0,0.5,0.4,0.6,1.7,7.0
2010-11,30,SAS,NBA,PF,66,1,21.7,2.6,5.6,.464,1.6,3.5,.457,1.0,2.1,.475,.605,0.5,0.7,.744,0.9,2.7,3.6,0.9,0.4,0.3,0.4,1.7,7.3
2011-12,31,SAS,NBA,PF,65,2,20.4,2.4,5.4,.440,1.6,3.8,.420,0.8,1.5,.490,.590,0.2,0.3,.762,0.4,2.8,3.3,0.9,0.2,0.3,0.2,1.0,6.6
2012-13,32,SAS,NBA,PF,68,4,13.4,1.6,3.4,.487,0.8,1.8,.442,0.9,1.6,.536,.602,0.2,0.2,.733,0.4,1.5,1.9,0.5,0.3,0.3,0.2,1.3,4.2
2013-14,33,SAS,NBA,PF,61,0,11.3,1.2,2.7,.445,0.7,1.6,.429,0.5,1.1,.470,.573,0.1,0.2,.750,0.3,1.9,2.1,0.5,0.2,0.2,0.3,0.8,3.2
2014-15,34,SAS,NBA,PF,72,19,13.0,1.3,3.2,.409,0.6,1.8,.365,0.7,1.4,.462,.509,0.4,0.5,.811,0.4,1.2,1.6,0.7,0.1,0.2,0.2,0.9,3.7
2015-16,35,SAS,NBA,C,30,2,6.9,1.0,1.9,.509,0.5,1.1,.441,0.5,0.8,.609,.640,0.1,0.1,.750,0.1,0.8,0.9,0.3,0.2,0.0,0.1,0.5,2.5
