Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,21,TOT,NBA,SF,42,0,10.5,1.1,3.3,.329,0.7,2.1,.326,0.4,1.2,.333,.432,0.3,0.5,.600,0.2,0.6,0.9,0.9,0.3,0.0,0.5,0.6,3.2
2019-20,22,DET,NBA,SF,56,27,22.6,3.0,7.2,.410,2.1,5.1,.404,0.9,2.1,.425,.552,1.0,1.3,.814,0.3,1.6,1.9,1.9,0.7,0.1,1.1,1.6,9.0
2020-21,23,TOT,NBA,"SF,SG",66,14,20.1,3.2,7.7,.411,1.6,4.8,.334,1.6,2.9,.536,.515,0.6,0.8,.760,0.4,2.1,2.5,1.7,0.8,0.2,1.3,1.0,8.5
2021-22,24,TOR,NBA,SF,56,5,12.8,1.6,4.2,.389,0.7,2.4,.306,0.9,1.8,.500,.476,0.6,0.7,.865,0.4,1.3,1.6,0.8,0.5,0.1,0.6,1.0,4.6
2022-23,25,NYK,NBA,SF,10,0,3.2,0.5,1.0,.500,0.5,0.8,.625,0.0,0.2,.000,.750,0.1,0.3,.333,0.0,0.7,0.7,0.0,0.1,0.0,0.2,0.1,1.6
