Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,20,PHO,NBA,C,42,3,8.6,0.8,1.9,.423,0.0,0.0,,0.8,1.9,.423,.423,0.5,0.7,.645,0.9,1.4,2.4,0.1,0.1,0.4,0.6,1.6,2.0
2014-15,21,PHO,NBA,C,69,44,22.0,2.6,5.1,.507,0.0,0.0,.333,2.6,5.1,.509,.508,1.1,1.5,.702,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,6.3
2015-16,22,PHO,NBA,C,78,46,23.3,3.4,8.0,.423,0.0,0.1,.143,3.4,7.9,.426,.424,2.2,3.1,.728,2.3,5.3,7.6,1.2,0.5,0.8,1.9,2.9,9.0
2016-17,23,PHO,NBA,C,77,34,20.3,3.0,6.0,.497,0.0,0.2,.250,2.9,5.9,.503,.500,1.9,2.7,.721,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8.0
2017-18,24,PHO,NBA,C,69,13,20.2,3.1,5.5,.566,0.0,0.0,.333,3.1,5.4,.568,.567,2.3,3.3,.684,2.5,5.0,7.5,1.2,0.4,0.9,1.1,2.3,8.5
2018-19,25,ATL,NBA,C,77,31,20.1,4.2,8.4,.494,1.0,2.6,.363,3.2,5.8,.554,.551,1.8,2.8,.648,2.1,3.5,5.5,1.1,0.4,0.9,1.3,2.6,11.1
2019-20,26,TOT,NBA,C,55,12,17.6,3.2,5.8,.555,0.3,1.1,.271,2.9,4.7,.619,.580,1.2,1.9,.648,1.8,4.0,5.8,0.9,0.4,0.9,1.0,2.3,8.0
2020-21,27,TOT,NBA,C,64,42,15.3,2.7,4.3,.615,0.1,0.4,.320,2.5,4.0,.644,.629,1.1,1.8,.629,1.2,2.8,4.1,0.8,0.3,1.0,0.9,2.0,6.6
2021-22,28,SAC,NBA,C,39,10,15.9,2.4,4.5,.534,0.2,0.5,.286,2.3,4.0,.568,.551,1.1,1.6,.651,1.3,2.8,4.1,1.2,0.3,0.6,1.1,2.6,6.0
2022-23,29,SAC,NBA,C,8,0,3.1,0.6,1.1,.556,0.0,0.0,,0.6,1.1,.556,.556,0.1,0.3,.500,0.4,0.8,1.1,0.3,0.0,0.0,0.0,0.4,1.4
