Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,23,NOB,ABA,SG,78,,41.7,7.1,15.1,.467,0.0,0.1,.222,7.0,15.0,.468,.467,4.6,6.5,.709,,,5.7,2.3,,,3.1,3.1,18.8
1968-69,24,NOB,ABA,PG,77,,41.4,9.9,18.6,.535,0.0,0.1,.143,9.9,18.5,.537,.535,6.8,8.4,.805,1.8,3.9,5.7,5.7,,,2.6,2.9,26.6
1969-70,25,NOB,ABA,PG,70,,35.9,7.6,15.3,.497,0.0,0.1,.222,7.6,15.2,.500,.498,5.4,6.7,.810,1.2,3.3,4.5,4.9,,,3.9,3.4,20.7
1970-71,26,MMP,ABA,PG,80,,37.6,7.4,15.3,.486,0.1,0.1,.571,7.4,15.2,.486,.488,4.7,6.0,.778,1.5,3.3,4.8,5.9,,,3.7,3.0,19.6
1971-72,27,UTS,ABA,PG,78,,37.2,5.9,11.6,.512,0.0,0.1,.167,5.9,11.5,.514,.512,3.6,4.6,.779,1.2,3.7,4.8,6.2,,,3.5,3.2,15.5
1972-73,28,UTS,ABA,PG,80,,35.6,6.2,11.9,.523,0.0,0.0,.000,6.2,11.8,.524,.523,4.3,5.4,.799,0.9,3.3,4.2,5.6,,,3.3,3.4,16.7
1973-74,29,UTS,ABA,PG,83,,38.1,7.0,12.8,.550,0.0,0.0,.000,7.0,12.8,.551,.550,2.8,3.1,.884,1.2,3.1,4.3,5.2,1.9,0.4,2.9,2.5,16.8
1974-75,30,WSB,NBA,PG,73,,19.5,2.8,5.5,.518,,,,2.8,5.5,.518,.518,1.4,1.9,.725,0.5,1.4,1.9,2.2,1.0,0.1,,2.6,7.1
1975-76,31,WSB,NBA,PG,64,,17.7,2.4,4.8,.497,,,,2.4,4.8,.497,.497,1.1,1.5,.766,0.5,1.5,2.0,1.9,0.5,0.1,,2.0,5.9
1976-77,32,WSB,NBA,PG,3,,11.0,0.7,3.0,.222,,,,0.7,3.0,.222,.222,0.7,1.3,.500,0.3,1.0,1.3,0.3,0.7,0.0,,1.3,2.0
