Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,22,DAL,NBA,PG,33,1,5.8,0.8,2.4,.359,0.2,0.6,.286,0.7,1.7,.386,.397,0.5,0.7,.667,0.2,0.5,0.8,0.7,0.0,0.0,0.4,0.6,2.4
2007-08,23,DAL,NBA,PG,44,9,10.5,1.6,3.9,.418,0.5,1.2,.389,1.1,2.6,.431,.479,0.6,0.8,.800,0.1,1.0,1.1,1.3,0.3,0.0,0.8,1.1,4.3
2008-09,24,DAL,NBA,SG,79,15,20.3,3.1,7.1,.442,0.7,1.9,.357,2.4,5.1,.474,.491,0.9,1.2,.753,0.5,1.8,2.2,3.4,0.5,0.1,1.3,1.5,7.8
2009-10,25,DAL,NBA,PG,78,18,19.8,3.0,6.8,.440,0.7,2.0,.357,2.3,4.7,.476,.493,1.0,1.2,.844,0.2,1.7,1.9,3.3,0.4,0.1,1.3,1.5,7.6
2010-11,26,DAL,NBA,PG,81,2,20.6,3.5,8.0,.439,0.8,2.3,.349,2.7,5.7,.476,.490,1.6,1.9,.847,0.4,1.6,2.0,3.9,0.4,0.0,1.7,1.7,9.5
2011-12,27,MIN,NBA,PG,41,11,25.2,4.1,10.2,.400,1.3,3.5,.371,2.8,6.7,.415,.463,1.9,2.4,.776,0.3,2.4,2.8,5.7,0.5,0.0,2.5,1.5,11.3
2012-13,28,MIN,NBA,PG,74,2,23.1,4.3,10.2,.417,1.3,3.8,.346,3.0,6.5,.458,.481,1.4,1.8,.784,0.5,2.3,2.8,4.0,0.4,0.0,2.0,1.8,11.3
2013-14,29,MIN,NBA,PG,79,1,18.6,3.2,8.3,.387,0.9,2.9,.316,2.3,5.4,.426,.443,1.0,1.3,.790,0.2,1.7,1.9,3.8,0.3,0.0,1.6,1.6,8.4
2014-15,30,DAL,NBA,PG,77,10,17.7,2.9,7.0,.420,0.7,2.2,.323,2.2,4.8,.463,.470,1.0,1.2,.809,0.3,1.4,1.7,3.4,0.4,0.0,0.9,1.4,7.5
2015-16,31,DAL,NBA,PG,74,16,22.5,4.3,9.6,.446,1.4,3.5,.385,2.9,6.1,.481,.516,1.0,1.3,.771,0.4,1.7,2.1,4.1,0.4,0.0,1.5,1.5,10.9
2016-17,32,DAL,NBA,PG,35,6,22.0,4.1,9.8,.414,1.5,4.2,.358,2.5,5.6,.456,.491,1.3,1.5,.863,0.3,2.1,2.4,5.5,0.4,0.0,1.8,0.9,10.9
2017-18,33,DAL,NBA,PG,69,10,23.2,4.4,10.0,.439,1.7,4.5,.367,2.7,5.5,.499,.522,1.2,1.5,.784,0.2,2.7,2.9,6.3,0.5,0.0,2.1,1.2,11.6
2018-19,34,DAL,NBA,PG,38,0,19.8,4.2,10.1,.418,1.0,3.4,.297,3.2,6.8,.479,.468,1.4,2.1,.705,0.3,2.2,2.5,5.6,0.6,0.0,1.9,1.3,10.9
2019-20,35,DAL,NBA,PG,29,6,15.5,2.9,7.1,.411,1.1,2.9,.376,1.8,4.2,.434,.488,0.7,0.8,.909,0.3,1.5,1.8,3.9,0.2,0.1,1.3,0.9,7.7
