Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,22,BOS,NBA,PG,38,0,8.7,1.1,3.0,.381,0.4,1.2,.378,0.7,1.8,.382,.456,0.2,0.2,1.000,0.1,0.8,0.9,0.9,0.3,0.1,0.6,0.9,2.9
2012-13,23,ORL,NBA,SG,75,21,22.4,3.2,8.0,.396,0.9,2.6,.340,2.3,5.3,.424,.452,0.6,0.8,.797,0.6,1.6,2.2,2.7,0.7,0.3,1.4,1.6,7.8
2013-14,24,ORL,NBA,SG,79,3,19.1,2.5,5.8,.428,0.7,2.0,.354,1.7,3.7,.468,.490,0.7,0.9,.765,0.4,1.4,1.7,1.4,0.8,0.2,0.7,1.3,6.3
2014-15,25,CHI,NBA,SG,56,0,9.0,1.1,2.5,.446,0.2,0.7,.342,0.9,1.8,.485,.493,0.2,0.4,.600,0.2,0.6,0.8,0.6,0.4,0.1,0.3,0.8,2.7
2015-16,26,CHI,NBA,SG,59,22,21.4,3.2,6.6,.481,0.8,1.8,.452,2.4,4.8,.491,.541,0.4,0.6,.629,0.3,1.9,2.3,1.7,0.6,0.3,0.9,1.7,7.5
2016-17,27,NOP,NBA,SG,73,22,24.9,3.9,8.5,.457,1.1,2.8,.370,2.8,5.6,.501,.519,0.8,1.0,.770,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8,9.6
2017-18,28,NOP,NBA,SG,82,80,31.5,5.2,10.1,.508,1.6,3.7,.425,3.6,6.5,.556,.585,0.6,0.8,.706,0.7,2.2,2.9,2.3,1.0,0.1,1.2,2.2,12.5
2018-19,29,NOP,NBA,SG,53,36,27.6,4.8,10.0,.481,1.4,3.3,.432,3.4,6.7,.506,.553,0.8,1.1,.763,0.7,1.7,2.4,1.9,0.8,0.2,1.1,2.1,11.9
2019-20,30,NOP,NBA,SG,56,6,18.2,3.3,7.8,.426,1.1,3.0,.377,2.2,4.8,.456,.498,0.6,0.8,.689,0.6,1.8,2.3,1.4,0.6,0.2,0.7,1.4,8.3
2020-21,31,PHO,NBA,SG,27,1,14.4,2.0,4.5,.455,0.4,1.3,.314,1.6,3.2,.512,.500,0.4,0.5,.857,0.5,1.1,1.7,1.5,0.6,0.2,0.9,1.2,4.9
