Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,22,ORL,NBA,PG,42,0,14.8,1.9,4.6,.410,0.9,2.3,.388,1.0,2.3,.433,.508,1.3,1.4,.900,0.2,1.0,1.2,0.9,0.3,0.0,0.5,1.2,6.0
2007-08,23,ORL,NBA,SG,34,0,8.1,1.4,3.2,.444,0.5,1.3,.395,0.9,1.9,.477,.523,0.8,1.0,.794,0.0,0.6,0.7,0.5,0.1,0.0,0.4,0.9,4.1
2008-09,24,ORL,NBA,SG,64,5,17.4,1.8,4.7,.391,1.0,2.8,.374,0.8,1.9,.417,.503,1.3,1.5,.871,0.1,1.6,1.7,1.1,0.3,0.0,0.8,1.1,6.0
2009-10,25,ORL,NBA,SG,82,9,22.0,3.0,6.7,.439,1.4,3.3,.405,1.6,3.4,.473,.540,2.3,2.7,.860,0.2,1.7,1.9,1.9,0.3,0.0,0.8,1.4,9.6
2010-11,26,ORL,NBA,SG,59,5,25.6,3.3,7.6,.441,1.5,3.7,.397,1.9,3.9,.482,.538,1.9,2.2,.875,0.1,1.8,1.9,1.7,0.5,0.1,0.9,1.4,10.1
2011-12,27,ORL,NBA,SG,65,22,27.2,3.8,9.0,.425,1.7,4.1,.418,2.1,4.9,.430,.521,2.2,2.4,.911,0.3,2.0,2.3,2.5,0.4,0.1,1.0,1.4,11.6
2012-13,28,TOT,NBA,SG,78,13,30.5,4.9,11.3,.434,2.1,5.8,.366,2.8,5.5,.506,.528,2.2,2.4,.900,0.2,2.0,2.2,3.8,0.5,0.1,1.8,1.5,14.1
2013-14,29,LAC,NBA,SG,35,34,28.2,5.2,11.4,.455,2.1,5.3,.395,3.1,6.1,.507,.546,2.8,3.0,.915,0.3,1.9,2.1,2.2,0.8,0.1,1.2,1.9,15.2
2014-15,30,LAC,NBA,SG,78,78,30.9,5.7,12.0,.477,2.6,5.9,.437,3.2,6.2,.515,.583,2.3,2.6,.901,0.3,1.9,2.1,1.8,0.5,0.1,1.2,1.7,16.4
2015-16,31,LAC,NBA,SG,75,75,28.0,5.6,11.7,.480,2.7,5.6,.475,3.0,6.1,.484,.593,2.4,2.7,.888,0.1,1.7,1.9,1.4,0.6,0.1,1.0,1.8,16.3
2016-17,32,LAC,NBA,SG,78,78,28.2,5.1,11.4,.445,2.6,6.0,.429,2.5,5.4,.462,.558,2.3,2.6,.891,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,15.0
2017-18,33,PHI,NBA,SG,70,70,30.2,5.8,12.6,.460,2.8,6.6,.420,3.0,6.0,.504,.569,2.8,3.1,.904,0.1,2.4,2.5,3.0,0.5,0.1,1.5,1.8,17.1
2018-19,34,PHI,NBA,SG,76,63,31.3,5.9,13.5,.440,3.2,8.0,.397,2.8,5.6,.502,.557,3.0,3.4,.894,0.3,2.2,2.4,2.7,0.4,0.2,1.3,1.7,18.1
2019-20,35,NOP,NBA,SG,60,36,26.4,4.8,10.5,.453,3.0,6.6,.453,1.8,3.9,.453,.596,2.8,3.1,.892,0.2,2.4,2.5,2.0,0.3,0.2,1.3,1.6,15.3
2020-21,36,TOT,NBA,SG,44,0,16.4,2.4,6.1,.397,1.5,4.0,.371,0.9,2.0,.449,.521,1.1,1.2,.942,0.1,1.4,1.5,1.2,0.3,0.1,0.8,1.1,7.4
