Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,21,NYK,NBA,PG,72,26,21.4,3.2,7.8,.407,0.8,2.0,.397,2.4,5.8,.411,.458,2.1,2.8,.752,0.8,1.5,2.3,2.0,0.8,0.0,1.6,2.8,9.3
2006-07,22,NYK,NBA,PG,64,5,21.2,3.5,8.2,.434,1.3,3.3,.390,2.3,4.8,.465,.513,1.7,2.2,.777,0.9,1.5,2.4,1.4,0.8,0.1,1.1,2.5,10.1
2007-08,23,NYK,NBA,PG,72,17,26.2,4.6,10.9,.423,1.3,4.1,.332,3.3,6.8,.478,.485,2.1,2.7,.786,0.7,2.4,3.1,2.9,0.8,0.0,1.4,2.6,12.7
2008-09,24,NYK,NBA,PG,74,11,29.9,6.1,13.9,.437,1.7,5.2,.325,4.4,8.7,.504,.498,3.4,4.0,.841,1.3,2.6,3.9,4.1,1.3,0.1,1.9,2.8,17.2
2009-10,25,TOT,NBA,PG,56,2,19.9,3.8,8.8,.436,1.6,4.0,.390,2.3,4.8,.474,.524,0.9,1.2,.746,0.5,1.5,2.0,2.9,0.9,0.1,1.3,2.1,10.1
2010-11,26,TOT,NBA,PG,59,11,17.2,2.5,6.4,.399,1.1,3.4,.325,1.4,3.0,.483,.485,0.6,0.7,.818,0.3,1.3,1.5,1.9,0.5,0.1,1.2,1.9,6.8
2011-12,27,GSW,NBA,PG,51,9,23.4,4.0,9.5,.424,1.3,3.5,.365,2.7,5.9,.459,.492,1.8,2.2,.832,0.3,1.7,2.0,4.5,1.2,0.0,1.5,2.3,11.2
2012-13,28,CHI,NBA,PG,82,23,25.4,4.9,11.2,.433,1.7,4.2,.405,3.1,7.0,.450,.510,1.6,2.1,.799,0.4,1.9,2.2,4.4,1.0,0.1,1.8,2.5,13.1
2013-14,29,DEN,NBA,PG,44,1,19.7,3.7,8.7,.428,1.3,3.5,.377,2.4,5.2,.463,.504,1.6,1.9,.835,0.5,1.4,1.8,2.5,0.8,0.1,1.3,2.1,10.4
2014-15,30,TOT,NBA,PG,42,1,14.1,2.1,6.1,.345,0.7,2.7,.277,1.4,3.4,.399,.406,0.7,1.1,.674,0.4,0.8,1.2,2.3,0.5,0.1,0.7,1.8,5.7
2015-16,31,NOP,NBA,PG,2,1,11.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,2.0,0.5,0.0,0.0,2.5,0.0
