Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,19,DET,NBA,C,60,10,20.7,3.5,5.7,.608,0.0,0.0,.500,3.5,5.7,.609,.610,1.0,2.7,.371,2.8,4.8,7.6,0.5,1.0,1.6,1.0,2.4,7.9
2013-14,20,DET,NBA,C,81,81,32.3,5.9,9.5,.623,0.0,0.0,.000,5.9,9.5,.625,.623,1.7,4.0,.418,5.4,7.8,13.2,0.4,1.2,1.6,1.4,3.4,13.5
2014-15,21,DET,NBA,C,82,82,30.5,6.0,11.7,.514,0.0,0.0,.000,6.0,11.7,.515,.514,1.7,4.5,.389,5.3,8.1,13.5,0.7,0.9,1.9,1.5,3.5,13.8
2015-16,22,DET,NBA,C,81,81,32.9,6.8,13.1,.521,0.0,0.1,.333,6.8,13.0,.522,.522,2.6,7.2,.355,4.9,9.9,14.8,0.8,1.5,1.4,1.9,3.0,16.2
2016-17,23,DET,NBA,C,81,81,29.7,6.0,11.2,.530,0.0,0.1,.286,5.9,11.2,.532,.531,1.7,4.4,.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6
2017-18,24,DET,NBA,C,78,78,33.7,6.0,11.3,.529,0.0,0.1,.000,6.0,11.2,.536,.529,3.1,5.1,.605,5.1,10.9,16.0,3.0,1.5,1.6,2.6,3.2,15.0
2018-19,25,DET,NBA,C,79,79,33.5,7.1,13.3,.533,0.1,0.5,.132,7.0,12.8,.548,.536,3.1,5.2,.590,5.4,10.2,15.6,1.4,1.7,1.7,2.2,3.4,17.3
2019-20,26,TOT,NBA,C,57,56,33.0,7.3,13.8,.533,0.1,0.6,.143,7.2,13.1,.551,.536,3.0,5.2,.575,4.4,10.8,15.2,2.7,1.9,1.6,3.6,3.5,17.7
2020-21,27,TOT,NBA,C,46,46,27.0,6.1,12.4,.493,0.0,0.2,.000,6.1,12.3,.500,.493,2.7,4.5,.600,3.6,8.4,12.0,2.0,1.4,1.1,2.7,3.2,14.9
2021-22,28,TOT,NBA,C,73,36,19.7,3.4,5.9,.570,0.0,0.0,.000,3.4,5.9,.574,.570,1.2,2.2,.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,2.6,7.9
2022-23,29,CHI,NBA,C,22,0,13.9,2.7,4.9,.561,0.0,0.1,.000,2.7,4.8,.571,.561,0.9,1.5,.588,2.3,4.9,7.1,0.9,0.6,0.4,1.2,2.1,6.4
