Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,22,LAC,NBA,SF,43,0,9.2,1.0,2.8,.355,0.5,1.7,.301,0.5,1.1,.438,.446,0.2,0.2,.778,0.3,1.0,1.3,0.3,0.2,0.0,0.3,0.6,2.7
2014-15,23,TOT,NBA,SF,36,2,9.4,0.7,1.9,.343,0.4,1.3,.326,0.3,0.7,.375,.450,0.2,0.3,.667,0.0,1.4,1.4,0.2,0.3,0.1,0.2,0.5,1.9
2015-16,24,DET,NBA,SF,37,0,11.6,1.2,2.6,.439,0.6,1.4,.415,0.6,1.2,.467,.551,0.4,0.4,.933,0.4,1.5,1.8,0.7,0.3,0.1,0.2,0.8,3.3
2016-17,25,DET,NBA,SF,31,5,15.1,1.7,4.1,.422,0.9,2.4,.384,0.8,1.8,.473,.531,0.2,0.2,.714,0.4,1.6,2.1,0.9,0.6,0.1,0.3,0.7,4.5
2017-18,26,DET,NBA,SF,62,52,27.9,4.3,8.8,.489,2.0,4.5,.445,2.3,4.3,.536,.603,0.6,0.8,.796,0.4,2.0,2.5,1.5,0.8,0.2,0.8,1.1,11.3
2018-19,27,TOT,NBA,SG,63,60,29.8,3.9,9.4,.412,2.3,6.2,.377,1.5,3.2,.483,.537,1.2,1.3,.859,0.3,2.4,2.7,2.0,0.6,0.2,1.0,1.7,11.3
2019-20,28,NYK,NBA,SG,29,19,23.6,3.1,7.7,.402,1.3,3.8,.333,1.8,3.9,.469,.484,0.6,0.7,.810,0.4,1.9,2.3,1.4,0.9,0.1,0.7,1.9,8.1
2020-21,29,NYK,NBA,SF,65,64,30.0,3.8,8.6,.442,2.5,6.1,.410,1.3,2.5,.521,.587,0.8,0.8,.909,0.2,3.2,3.4,1.5,0.8,0.2,0.7,2.2,10.9
2021-22,30,DAL,NBA,SF,68,37,28.0,3.0,7.4,.401,2.1,5.8,.360,0.9,1.6,.550,.542,0.6,0.7,.833,0.5,3.1,3.5,1.2,0.6,0.2,0.6,1.6,8.6
2022-23,31,DAL,NBA,SF,29,19,27.7,1.7,4.9,.345,1.3,4.0,.325,0.4,0.9,.440,.479,0.5,0.7,.714,0.4,2.8,3.2,0.9,0.7,0.1,0.4,2.2,5.2
