Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,22,CHI,NBA,C,74,31,20.7,2.4,5.0,.482,0.0,0.0,.000,2.4,4.9,.484,.482,1.8,2.6,.691,2.4,3.3,5.6,1.1,0.9,0.9,1.2,2.3,6.6
2008-09,23,CHI,NBA,C,80,55,24.2,2.6,4.7,.556,0.0,0.0,.000,2.6,4.6,.558,.556,1.5,2.3,.676,3.1,4.5,7.6,1.3,0.6,1.4,1.0,3.0,6.7
2009-10,24,CHI,NBA,C,64,54,30.1,4.1,8.1,.504,0.0,0.0,,4.1,8.1,.504,.504,2.5,3.4,.744,3.4,7.6,11.0,2.1,0.5,1.6,1.8,3.1,10.7
2010-11,25,CHI,NBA,C,48,48,32.8,4.4,8.4,.525,0.0,0.0,.000,4.4,8.4,.526,.525,2.9,3.9,.739,3.8,6.6,10.4,2.2,1.0,1.5,1.9,3.3,11.7
2011-12,26,CHI,NBA,C,64,64,30.4,3.9,7.7,.508,0.0,0.0,.000,3.9,7.6,.509,.508,2.4,3.2,.748,3.8,6.0,9.8,2.5,0.6,1.4,1.4,2.5,10.2
2012-13,27,CHI,NBA,C,66,64,36.8,4.6,9.5,.481,0.0,0.1,.000,4.6,9.5,.485,.481,2.7,3.6,.751,3.9,7.2,11.1,4.0,1.2,2.1,2.7,2.8,11.9
2013-14,28,CHI,NBA,C,80,80,35.3,4.8,10.0,.475,0.0,0.0,.000,4.8,10.0,.476,.475,3.1,4.2,.737,3.5,7.7,11.3,5.4,1.2,1.5,2.4,3.1,12.6
2014-15,29,CHI,NBA,C,67,67,30.6,2.8,6.4,.445,0.0,0.0,.000,2.8,6.3,.447,.445,1.6,2.6,.603,3.3,6.4,9.6,4.7,0.7,1.1,1.8,3.0,7.2
2015-16,30,CHI,NBA,C,29,2,21.9,1.8,4.6,.383,0.0,0.0,.000,1.8,4.6,.386,.383,0.8,1.6,.489,3.0,5.8,8.8,3.8,0.6,1.0,1.8,2.7,4.3
2016-17,31,NYK,NBA,C,46,46,22.1,2.2,4.4,.490,0.0,0.0,.000,2.2,4.4,.493,.490,0.7,1.7,.436,3.5,5.2,8.8,2.2,0.7,0.8,1.3,2.8,5.0
2017-18,32,NYK,NBA,C,7,0,5.7,0.7,1.4,.500,0.0,0.0,,0.7,1.4,.500,.500,0.3,0.6,.500,0.9,1.1,2.0,0.6,0.3,0.3,0.6,0.7,1.7
2018-19,33,MEM,NBA,C,42,1,16.5,2.6,5.1,.516,0.0,0.0,.000,2.6,5.0,.519,.516,1.9,2.6,.716,1.4,4.3,5.7,2.1,0.5,0.7,1.2,2.3,7.1
2019-20,34,LAC,NBA,C,5,0,10.0,0.8,1.6,.500,0.0,0.0,,0.8,1.6,.500,.500,1.2,1.6,.750,1.0,2.2,3.2,1.4,0.2,0.2,1.2,1.8,2.8
