Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,23,MIN,NBA,PG,82,12,22.9,3.7,8.4,.434,0.8,2.3,.368,2.8,6.2,.458,.483,2.0,2.3,.854,0.6,2.1,2.7,2.8,0.6,0.3,1.9,2.2,10.1
2007-08,24,MIN,NBA,PG,39,31,32.3,5.1,11.8,.429,1.6,3.8,.412,3.5,8.1,.436,.495,1.4,1.7,.815,0.3,2.9,3.3,4.2,0.9,0.1,2.0,2.6,13.1
2008-09,25,MIN,NBA,SG,70,61,35.6,5.7,14.0,.407,1.6,4.4,.360,4.1,9.6,.428,.463,3.3,3.9,.846,0.5,2.6,3.1,4.3,1.0,0.4,2.1,2.9,16.3
2009-10,26,WAS,NBA,PG,70,38,23.8,3.7,8.8,.414,0.9,2.6,.346,2.8,6.2,.442,.464,1.8,2.1,.890,0.2,1.6,1.9,3.3,0.5,0.1,1.3,1.8,10.1
2010-11,27,LAC,NBA,SG,63,24,24.6,3.3,8.4,.388,1.1,3.4,.327,2.1,5.0,.430,.455,2.1,2.4,.893,0.2,1.4,1.6,2.7,0.7,0.3,1.5,1.9,9.8
2011-12,28,LAC,NBA,SG,65,48,25.9,3.9,9.9,.398,2.0,5.1,.386,2.0,4.8,.410,.496,1.1,1.3,.859,0.4,1.7,2.1,2.2,0.7,0.4,1.1,2.0,11.0
2012-13,29,UTA,NBA,SG,82,72,27.4,3.6,9.0,.397,2.2,5.3,.410,1.4,3.7,.378,.518,1.4,1.8,.819,0.2,1.3,1.5,2.0,0.8,0.3,1.1,2.3,10.8
2013-14,30,DEN,NBA,SG,81,78,30.7,4.5,10.8,.413,2.3,6.1,.380,2.1,4.7,.456,.521,1.9,2.3,.849,0.4,2.4,2.9,3.5,0.8,0.5,1.8,2.5,13.2
2014-15,31,DEN,NBA,SG,50,21,21.7,3.0,8.0,.368,1.9,5.3,.357,1.1,2.8,.388,.485,0.9,1.1,.818,0.2,1.5,1.7,2.4,0.7,0.2,1.2,1.9,8.7
2015-16,32,TOT,NBA,SG,81,8,20.3,2.1,6.0,.351,0.9,3.1,.300,1.2,2.9,.405,.428,0.8,0.9,.824,0.3,1.6,1.9,2.0,0.5,0.4,1.1,1.6,5.9
2016-17,33,BRK,NBA,SG,69,40,18.6,1.7,4.7,.363,1.0,2.9,.330,0.7,1.8,.418,.466,0.8,0.9,.857,0.1,2.1,2.2,2.0,0.5,0.1,1.2,1.4,5.2
