Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,26,SAS,NBA,C,60,6,12.3,1.7,3.2,.529,0.0,0.0,.000,1.7,3.2,.532,.529,1.3,2.3,.543,1.2,2.2,3.4,0.4,0.5,0.3,0.5,1.5,4.6
2011-12,27,SAS,NBA,C,59,2,19.0,3.6,5.8,.618,0.0,0.0,,3.6,5.8,.618,.618,2.1,3.1,.691,1.6,3.6,5.2,1.1,0.4,0.8,1.5,2.3,9.3
2012-13,28,SAS,NBA,PF,81,58,24.7,3.9,7.0,.560,0.0,0.0,.000,3.9,6.9,.561,.560,2.6,3.5,.730,1.8,4.6,6.4,1.6,0.8,0.8,1.2,2.0,10.3
2013-14,29,SAS,NBA,C,59,50,21.5,3.1,5.9,.523,0.0,0.1,.000,3.1,5.8,.528,.523,2.1,2.9,.699,2.1,4.1,6.2,1.5,0.5,0.5,1.3,2.0,8.2
2014-15,30,SAS,NBA,C,52,35,19.8,3.3,5.8,.558,0.0,0.0,,3.3,5.8,.558,.558,1.7,2.3,.750,1.8,3.1,4.8,1.5,0.7,0.7,1.2,2.0,8.2
2015-16,31,ATL,NBA,C,36,2,16.1,2.3,4.3,.523,0.0,0.1,.000,2.3,4.3,.529,.523,1.1,1.3,.813,1.3,2.1,3.3,0.8,0.6,0.3,0.7,2.0,5.6
2016-17,32,PHI,NBA,C,8,0,9.5,1.8,3.9,.452,0.3,0.8,.333,1.5,3.1,.480,.484,1.1,1.4,.818,1.0,1.8,2.8,0.5,0.1,0.1,0.8,1.0,4.9
